mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	57	57	1.0	0	0	3/4	3	1	viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
20	20	58	58	2.0	1/4	1/4	3/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
21	21	60	60	1.0	0	0	3/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
21	21	61	61	2.0	1/4	1/4	3/4	3	1	vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
22	22	63	63	1.0	0	0	3/4	3	1	V6(2)	E	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
22	22	64	64	1.0	1/4	1/4	3/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	65	65	1.0	1/2	1/2	3/4	3	1	iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
23	23	66	66	1.0	0	0	3/4	3	1	IV6(2)	E	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
23	23	67	67	1.0	1/4	1/4	3/4	3	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
23	23	68	68	1.0	1/2	1/2	3/4	3	1	ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
24	24	69	69	2.0	0	0	3/4	3	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	71	71	1.0	1/2	1/2	3/4	3	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
25	25	72	72	1.0	0	0	3/4	3	1	IVM7	E	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
25	25	73	73	1.0	1/4	1/4	3/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
25	25	74	74	1.0	1/2	1/2	3/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
26	26	75	75	2.0	0	0	3/4	3	1	I|PAC}	E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	26	77	77	2.0	1/2	1/2	3/4	3	1	V6{	E	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
27	27	79	79	2.0	1/4	1/4	3/4	3	1	viio6/V	E	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
28	28	81	81	3.0	0	0	3/4	3	1	V|HC}	E	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
