mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	4	4	2.0	1	1	3/2	4	1	Bb.vi.i{	Bb	vi		i	i						{	m	0	1	0, -3, 1		0	0
2	2	6	6	4.0	0	0	3/2	4	1	V6	Bb	vi		V6	V		6					M	0	1	5, 2, 1		1	5
2	2	10	10	2.0	1	1	3/2	4	1	v6	Bb	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
3	3	12	12	2.0	0	0	3/2	4	1	iv6(2)	Bb	vi		iv6(2)	iv		6	2				m	0	1	-4, 0, 1		-1	-4
3	3	14	14	4.0	1/2	1/2	3/2	4	1	iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
4	4	18	18	6.0	0	0	3/2	4	1	V|HC}	Bb	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
5	5	24	24	2.0	0	0	4/4	4	1	I.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
5	5	26	26	2.0	1/2	1/2	4/4	4	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	28	28	2.0	0	0	4/4	4	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	30	30	2.0	1/2	1/2	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
7	7	32	32	2.0	0	0	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	7	34	34	2.0	1/2	1/2	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
8	8	36	36	1.0	0	0	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	37	37	1.0	1/4	1/4	4/4	4	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	38	38	1.0	1/2	1/2	4/4	4	1	vi7	Bb	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
8	8	39	39	1.0	3/4	3/4	4/4	4	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
9	9	40	40	4.0	0	0	4/4	4	1	V|HC}	Bb	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
10	10	44	44	2.0	0	0	4/4	4	1	V.I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
10	10	46	46	2.0	1/2	1/2	4/4	4	1	V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	48	48	2.0	0	0	4/4	4	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
11	11	50	50	2.0	1/2	1/2	4/4	4	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
