mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	3/4	3	1	E.I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	1.0	1/2	1/2	3/4	3	1	V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
2	2	3	3	2.0	0	0	3/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5	5	1.0	1/2	1/2	3/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	6	6	2.0	0	0	3/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
3	3	8	8	1.0	1/2	1/2	3/4	3	1	V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
4	4	9	9	2.0	0	0	3/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	11	11	1.0	1/2	1/2	3/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
5	5	12	12	1.0	0	0	3/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
5	5	13	13	1.0	1/4	1/4	3/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	14	14	1.0	1/2	1/2	3/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
6	6	15	15	3.0	0	0	3/4	3	1	I|IAC}{	E	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
7	7	18	18	3.0	0	0	3/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	21	21	2.0	0	0	3/4	3	1	V.ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
8	8	23	23	1.0	1/2	1/2	3/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
9	9	24	24	2.0	0	0	3/4	3	1	I|IAC}{	E	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
9	9	26	26	1.0	1/2	1/2	3/4	3	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	27	27	2.0	0	0	3/4	3	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	29	29	1.0	1/2	1/2	3/4	3	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	11	30	30	2.0	0	0	3/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
11	11	32	32	1.0	1/2	1/2	3/4	3	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	33	33	2.0	0	0	3/4	3	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	35	35	1.0	1/2	1/2	3/4	3	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	13	36	36	2.0	0	0	3/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
13	13	38	38	1.0	1/2	1/2	3/4	3	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	39	39	1.0	0	0	3/4	3	1	ii65	E	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	40	40	1.0	1/4	1/4	3/4	3	1	V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
14	14	41	41	1.0	1/2	1/2	3/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
15	15	42	42	6.0	0	0	3/4	3	1	I|IAC}{	E	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
17	17	48	48	6.0	0	0	3/4	3	1	I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
19	19	54	54	2.0	0	0	3/4	3	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	19	56	56	1.0	1/2	1/2	3/4	3	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	57	57	2.0	0	0	3/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
20	20	59	59	1.0	1/2	1/2	3/4	3	1	iii6	E	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
21	21	60	60	1.0	0	0	3/4	3	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
21	21	61	61	1.0	1/4	1/4	3/4	3	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
21	21	62	62	1.0	1/2	1/2	3/4	3	1	viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
22	22	63	63	1.0	0	0	3/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	64	64	1.0	1/4	1/4	3/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
22	22	65	65	1.0	1/2	1/2	3/4	3	1	ii6/V	E	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
23	23	66	66	3.0	0	0	3/4	3	1	V/V|HC}	E	I		V/V	V				V	HC	}	M	0	0	2, 6, 3		2	2
