mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	4	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	4	4	1.0	0	0	4/4	4	1	viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	5	5	1.0	1/4	1/4	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	6	6	1.0	1/2	1/2	4/4	4	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
2	2	7	7	1.0	3/4	3/4	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	8	8	1.0	0	0	4/4	4	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
3	3	9	9	1.0	1/4	1/4	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	10	10	1.0	1/2	1/2	4/4	4	1	I|IAC}	A	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
3	3	11	11	1.0	3/4	3/4	4/4	4	1	V.IV{	A	V		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
4	4	12	12	1.0	0	0	4/4	4	1	V2	A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	4	13	13	1.0	1/4	1/4	4/4	4	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	14	14	1.0	1/2	1/2	4/4	4	1	ii7	A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	4	15	15	1.0	3/4	3/4	4/4	4	1	V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	16	1.0	0	0	4/4	4	1	I|IAC}	A	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	17	17	1.0	1/4	1/4	4/4	4	1	I.V{	A	I		V	V						{	M	0	0	1, 5, 2		1	1
5	5	18	18	1.0	1/2	1/2	4/4	4	1	vi2	A	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
5	5	19	19	1.0	3/4	3/4	4/4	4	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	20	20	1.0	0	0	4/4	4	1	V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	6	21	21	1.0	1/4	1/4	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	22	22	1.0	1/2	1/2	4/4	4	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
6	6	23	23	1.0	3/4	3/4	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	24	24	1.0	0	0	4/4	4	1	I|IAC}{	A	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
7	7	25	25	1.0	1/4	1/4	4/4	4	1	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
7	7	26	26	1.0	1/2	1/2	4/4	4	1	V(9)	A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
7	7	27	27	1.0	3/4	3/4	4/4	4	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
8	8	28	28	1.0	0	0	4/4	4	1	ii(4)	A	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
8	8	29	29	1.0	1/4	1/4	4/4	4	1	ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
8	8	30	30	1.0	1/2	1/2	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	31	31	1.0	3/4	3/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
9	9	32	32	1.0	0	0	4/4	4	1	IVM65	A	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
9	9	33	33	1.0	1/4	1/4	4/4	4	1	viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
9	9	34	34	1.0	1/2	1/2	4/4	4	1	I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
9	9	35	35	1.0	3/4	3/4	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
10	10	36	36	1.0	0	0	4/4	4	1	V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
10	10	37	37	1.0	1/4	1/4	4/4	4	1	vi.#viio	A	vi		#viio	#vii	o						o	0	1	5, 2, -1		5	5
10	10	38	38	1.0	1/2	1/2	4/4	4	1	i(9)	A	vi		i(9)	i			9				m	0	1	0, -3, 1	2	0	0
10	10	39	39	0.5	3/4	3/4	4/4	4	1	i	A	vi		i	i							m	0	1	0, -3, 1		0	0
10	10	79/2	79/2	0.5	7/8	7/8	4/4	4	1	iio6	A	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
11	11	40	40	1.0	0	0	4/4	4	1	V	A	vi		V	V							M	0	1	1, 5, 2		1	1
