mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	4/4	4	1	1/4	1/4	1		-1	41	F2	2	2
1	1	0	0	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	65	F4	4	0
1	1	1	1	2.0	1/4	1/4	4/4	4	1	1/2	1/2	1		-1	53	F3	3	3
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	G4	4	1
1	1	3	3	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		4	52	E3	3	4
2	2	4	4	2.0	0	0	4/4	4	1	1/2	1/2	1		-1	53	F3	3	22
2	2	4	4	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	5
2	2	17/4	17/4	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		0	72	C5	5	7
2	2	9/2	9/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		-2	70	Bb4	4	8
2	2	19/4	19/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		0	72	C5	5	9
2	2	5	5	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1		3	69	A4	4	10
2	2	21/4	21/4	0.25	5/16	5/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	11
2	2	11/2	11/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		-1	65	F4	4	12
2	2	23/4	23/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		4	64	E4	4	13
2	2	6	6	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1		1	55	G3	3	23
2	2	6	6	0.25	1/2	1/2	4/4	2	1	1/16	1/16	1		2	62	D4	4	14
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	6
2	2	25/4	25/4	0.25	9/16	9/16	4/4	2	1	1/16	1/16	1		2	74	D5	5	15
2	2	13/2	13/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		0	72	C5	5	16
2	2	27/4	27/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		2	74	D5	5	17
2	2	7	7	0.25	3/4	3/4	4/4	2	1	1/16	1/16	1		-2	70	Bb4	4	18
2	2	29/4	29/4	0.25	13/16	13/16	4/4	2	1	1/16	1/16	1		3	69	A4	4	19
2	2	15/2	15/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		1	67	G4	4	20
2	2	31/4	31/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		-1	65	F4	4	21
3	3	8	8	2.0	0	0	4/4	4	1	1/2	1/2	1		3	57	A3	3	43
3	3	8	8	0.25	0	0	4/4	2	1	1/16	1/16	1		4	64	E4	4	27
3	3	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	24
