mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	13	1/2	1/2	4/4	4	1	i|PAC}{				a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4	4	0	9	0.0	0.0	1.5625	0.0
13	13	7/8	7/8	4/4	4	1	i.V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	0	0	4/4	4	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	1.25	0.0
14	14	3/8	3/8	4/4	4	1	V6/iv				a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	1/2	1/2	4/4	4	1	iv				a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	1.0	0.0
14	14	13/16	13/16	4/4	4	1	ii65	0	-2.38669	/	a	i		ii65	ii		65					mm7	1	1	2, 6, 3, 5		5	2	1	7	0.125	0.0625	0.5625	0.1
15	15	0	0	4/4	4	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	0.9375	0.0625
15	15	1/4	1/4	4/4	4	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	3	6	0.3333333333333333	0.1875	0.75	0.2
15	15	1/2	1/2	4/4	4	1	V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
15	15	5/8	5/8	4/4	4	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	1	4	0.2	0.0625	0.6875	0.08333333333333333
15	15	3/4	3/4	4/4	4	1	ii%2				a	i		ii%2	ii	%	2					%7	1	1	3, 5, 2, -1		5	3	0	2	0.0	0.0	0.3125	0.0
15	15	7/8	7/8	4/4	4	1	V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	0	4	0.0	0.0	0.4375	0.0
16	16	0	0	4/4	4	1	i|PAC}{				a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	1.25	0.0
16	16	1/4	1/4	4/4	4	1	III.IV6				a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
16	16	1/2	1/2	4/4	4	1	viio				a	III		viio	vii	o						o	1	0	5, 2, -1		5	5	1	6	0.14285714285714285	0.0625	1.1875	0.05
16	16	3/4	3/4	4/4	4	1	V6				a	III		V6	V		6					M	1	0	5, 2, 1		1	5	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
17	17	0	0	4/4	4	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	1.1875	0.05
17	17	1/4	1/4	4/4	4	1	vi6				a	III		vi6	vi		6					m	1	0	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
17	17	1/2	1/2	4/4	4	1	V6				a	III		V6	V		6					M	1	0	5, 2, 1		1	5	1	9	0.1	0.0625	1.75	0.034482758620689655
18	18	0	0	4/4	4	1	vi7				a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3	0	5	0.0	0.0	1.0	0.0
18	18	1/4	1/4	4/4	4	1	ii				a	III		ii	ii							m	1	0	2, -1, 3		2	2	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
18	18	1/2	1/2	4/4	4	1	V7				a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.875	0.0
18	18	3/4	3/4	4/4	4	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
19	19	0	0	4/4	4	1	IVM7				a	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1	1	4	0.2	0.125	0.875	0.125
19	19	1/4	1/4	4/4	4	1	viio7/V				a	III		viio7/V	vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6	0	5	0.0	0.0	1.0	0.0
19	19	1/2	1/2	4/4	4	1	V(4)				a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1	0	4	0.0	0.0	1.375	0.0
19	19	3/4	3/4	4/4	4	1	V				a	III		V	V							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	0.625	0.0
20	20	0	0	4/4	4	1	I|PAC}{				a	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	1.1875	0.05
20	20	1/4	1/4	4/4	4	1	i.i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.3125	0.0
20	20	3/8	3/8	4/4	4	1	VI6				a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
20	20	1/2	1/2	4/4	4	1	ii%7				a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	6	0.0	0.0	0.9375	0.0
20	20	3/4	3/4	4/4	4	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
21	21	0	0	4/4	4	1	i|PAC}{				a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3	3	4	5	0.4444444444444444	0.25	1.125	0.18181818181818182
21	21	3/8	3/8	4/4	4	1	v.iio6				a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	2	4	0.3333333333333333	0.125	0.375	0.25
21	21	1/2	1/2	4/4	4	1	V				a	v		V	V							M	1	1	5, 9, 6		5	5	1	6	0.14285714285714285	0.0625	0.9375	0.0625
21	21	3/4	3/4	4/4	4	1	i				a	v		i	i							m	1	1	4, 1, 5		4	4	5	5	0.5	0.3125	0.5	0.38461538461538464
22	22	0	0	4/4	4	1	V(4)				a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.75	0.0
22	22	1/8	1/8	4/4	4	1	iv7				a	v		iv7	iv		7					mm7	1	1	3, 0, 4, 1		3	3	0	5	0.0	0.0	0.375	0.0
22	22	1/4	1/4	4/4	4	1	ii%65				a	v		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	3	0.0	0.0	0.4375	0.0
22	22	3/8	3/8	4/4	4	1	V				a	v		V	V							M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.4375	0.0
22	22	1/2	1/2	4/4	4	1	i|PAC}{				a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4	4	0	9	0.0	0.0	1.5625	0.0
22	22	7/8	7/8	4/4	4	1	i.V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
23	23	0	0	4/4	4	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	1.5	0.0
23	23	3/8	3/8	4/4	4	1	V6/iv				a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
23	23	1/2	1/2	4/4	4	1	iv				a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	7	0.2222222222222222	0.125	1.25	0.09090909090909091
23	23	7/8	7/8	4/4	4	1	iio6				a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	2	4	0.3333333333333333	0.125	0.375	0.25
24	24	0	0	4/4	4	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	0.9375	0.0625
24	24	1/4	1/4	4/4	4	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	5	5	0.5	0.3125	0.75	0.29411764705882354
24	24	1/2	1/2	4/4	4	1	V(4)				a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	0.375	0.0
24	24	5/8	5/8	4/4	4	1	iv7				a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	5	0.0	0.0	0.375	0.0
24	24	3/4	3/4	4/4	4	1	ii%65				a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.5625	0.0
24	24	7/8	7/8	4/4	4	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.4375	0.0
25	25	0	0	4/4	4	1	i|PAC}{				a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.25	1.0625	0.19047619047619047
25	25	3/8	3/8	4/4	4	1	iv7				a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
25	25	1/2	1/2	4/4	4	1	V7/III				a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.25	1.0625	0.19047619047619047
25	25	7/8	7/8	4/4	4	1	IIIM7				a	i		IIIM7	III	M	7					MM7	1	1	0, 4, 1, 5		0	0	0	4	0.0	0.0	0.375	0.0
26	26	0	0	4/4	4	1	VIM7				a	i		VIM7	VI	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1	1	6	0.14285714285714285	0.25	1.0625	0.19047619047619047
26	26	3/8	3/8	4/4	4	1	ii%7				a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	4	0.0	0.0	0.375	0.0
26	26	1/2	1/2	4/4	4	1	V7				a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.25	1.0625	0.19047619047619047
26	26	7/8	7/8	4/4	4	1	iM7				a	i		iM7	i	M	7					mM7	1	1	3, 0, 4, 8		3	3	0	4	0.0	0.0	0.375	0.0
27	27	0	0	4/4	4	1	IV7				a	i		IV7	IV		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.875	0.0
27	27	1/8	1/8	4/4	4	1	V(6)				a	i		V(6)	V			6				M	1	1	4, 8, 0		4	4	0	3	0.0	0.0	0.375	0.0
27	27	1/4	1/4	4/4	4	1	VI				a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
27	27	3/8	3/8	4/4	4	1	iv7				a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
27	27	1/2	1/2	4/4	4	1	V(4)				a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	1.5	0.0
27	27	3/4	3/4	4/4	4	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
28	28	0	0	4/4	4	1	i|PAC}				a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	4.0	0.0
