mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	3	1	b.i{	b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.625	0.0
1	1	1/4	1/4	2/2	3	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.75	0.0
1	1	1/2	1/2	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
1	1	3/4	3/4	2/2	3	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.75	0.0
2	2	0	0	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
2	2	1/4	1/4	2/2	3	1	v6	b	i		v6	v		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	0.75	0.0
2	2	1/2	1/2	2/2	3	1	vi7	b	i		vi7	vi		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	2	2	0.5	0.25	0.5	0.3333333333333333
2	2	3/4	3/4	2/2	3	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
3	3	0	0	2/2	3	1	V	b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
3	3	1/4	1/4	2/2	3	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	3	0.0	0.0	1.0	0.0
3	3	1/2	1/2	2/2	3	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7.0	4.0	0	2	0.0	0.0	0.5	0.0
3	3	3/4	3/4	2/2	3	1	V	b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	0	3	0.0	0.0	0.75	0.0
4	4	0	0	2/2	3	1	i|PAC}{	b	i		i	i					PAC	}{	m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
4	4	1/4	1/4	2/2	3	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	2/2	3	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	2	0.0	0.0	0.25	0.0
4	4	3/4	3/4	2/2	3	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
5	5	0	0	2/2	3	1	i/v	b	i		i/v	i				v			m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.875	0.0
5	5	1/4	1/4	2/2	3	1	V6/v	b	i		V6/v	V		6		v			M	1	1	11, 8, 7		7.0	11.0	0	5	0.0	0.0	1.0	0.0
5	5	1/2	1/2	2/2	3	1	i/v	b	i		i/v	i				v			m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	1.0	0.0
5	5	3/4	3/4	2/2	3	1	V6/v	b	i		V6/v	V		6		v			M	1	1	11, 8, 7		7.0	11.0	0	4	0.0	0.0	0.75	0.0
6	6	0	0	2/2	3	1	i/v	b	i		i/v	i				v			m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
6	6	1/4	1/4	2/2	3	1	v6/v	b	i		v6/v	v		6		v			m	1	1	4, 8, 7		7.0	4.0	0	5	0.0	0.0	1.25	0.0
6	6	1/2	1/2	2/2	3	1	vi7/v	b	i		vi7/v	vi		7		v			mm7	1	1	2, -1, 3, 0		2.0	2.0	2	2	0.5	0.25	1.0	0.2
6	6	3/4	3/4	2/2	3	1	iv6/v	b	i		iv6/v	iv		6		v			m	1	1	2, 6, 5		5.0	2.0	0	3	0.0	0.0	0.5	0.0
7	7	0	0	2/2	3	1	V7/v	b	i		V7/v	V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	5	0.0	0.0	1.0	0.0
7	7	1/4	1/4	2/2	3	1	vi/v	b	i		vi/v	vi				v			m	1	1	2, -1, 3		2.0	2.0	1	3	0.25	0.5	0.75	0.4
7	7	1/2	1/2	2/2	3	1	ii%65/v	b	i		ii%65/v	ii	%	65		v			%7	1	1	5, 2, 6, 8		8.0	5.0	0	3	0.0	0.0	1.0	0.0
7	7	3/4	3/4	2/2	3	1	V/v	b	i		V/v	V				v			M	1	1	7, 11, 8		7.0	7.0	0	3	0.0	0.0	0.75	0.0
8	8	0	0	2/2	3	1	i/v|PAC}{	b	i		i/v	i				v	PAC	}{	m	1	1	6, 3, 7		6.0	6.0	0	7	0.0	0.0	1.75	0.0
8	8	1/2	1/2	2/2	3	1	vi	b	i		vi	vi							m	1	1	1, -2, 2		1.0	1.0	6	1	0.8571428571428571	1.625	0.25	0.8666666666666667
9	9	0	0	2/2	3	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	7	0.0	0.0	1.875	0.0
9	9	1/2	1/2	2/2	3	1	V/III	b	i		V/III	V				III			M	1	1	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.875	0.0
10	10	0	0	2/2	3	1	I/III	b	i		I/III	I				III			M	1	1	2, 6, 3		2.0	2.0	0	7	0.0	0.0	1.875	0.0
10	10	1/2	1/2	2/2	3	1	IV/III	b	i		IV/III	IV				III			M	1	1	1, 5, 2		1.0	1.0	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
11	11	0	0	2/2	3	1	V/III	b	i		V/III	V				III			M	1	1	3, 7, 4		3.0	3.0	2	6	0.25	0.25	1.75	0.125
11	11	1/2	1/2	2/2	3	1	IV(9)/III	b	i		IV(9)/III	IV			9	III			M	1	1	1, 5, 2	3	1.0	1.0	0	5	0.0	0.0	1.0	0.0
11	11	3/4	3/4	2/2	3	1	IV6/III	b	i		IV6/III	IV		6		III			M	1	1	5, 2, 1		1.0	5.0	2	3	0.4	0.25	0.5	0.3333333333333333
12	12	0	0	2/2	3	1	I64(4)/III	b	i		I64(4)/III	I		64	4	III			M	1	1	3, 2, 1		2.0	3.0	0	6	0.0	0.0	1.0	0.0
12	12	1/4	1/4	2/2	3	1	vi64/III	b	i		vi64/III	vi		64		III			m	1	1	6, 5, 2		5.0	6.0	0	6	0.0	0.0	1.25	0.0
12	12	1/2	1/2	2/2	3	1	ii7/III	b	i		ii7/III	ii		7		III			mm7	1	1	4, 1, 5, 2		4.0	4.0	0	5	0.0	0.0	1.0	0.0
12	12	3/4	3/4	2/2	3	1	V/III	b	i		V/III	V				III			M	1	1	3, 7, 4		3.0	3.0	0	5	0.0	0.0	0.75	0.0
13	13	0	0	2/2	3	1	I/III|PAC}{	b	i		I/III	I				III	PAC	}{	M	1	1	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.0	0.0
13	13	1/4	1/4	2/2	3	1	V64	b	i		V64	V		64					M	1	1	7, 6, 10		6.0	7.0	0	2	0.0	0.0	0.25	0.0
13	13	1/2	1/2	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
13	13	3/4	3/4	2/2	3	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.75	0.0
14	14	0	0	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.875	0.0
14	14	1/4	1/4	2/2	3	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	5	0.0	0.0	1.0	0.0
14	14	1/2	1/2	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
14	14	3/4	3/4	2/2	3	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.75	0.0
15	15	0	0	2/2	3	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	1	3	0.25	0.125	0.75	0.14285714285714285
15	15	1/4	1/4	2/2	3	1	V6/VII	b	i		V6/VII	V		6		VII			M	1	1	8, 5, 4		4.0	8.0	0	5	0.0	0.0	1.0	0.0
15	15	1/2	1/2	2/2	3	1	I/VII	b	i		I/VII	I				VII			M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
15	15	3/4	3/4	2/2	3	1	V6/VII	b	i		V6/VII	V		6		VII			M	1	1	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.75	0.0
16	16	0	0	2/2	3	1	I/VII	b	i		I/VII	I				VII			M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.875	0.0
16	16	1/4	1/4	2/2	3	1	V6/VII	b	i		V6/VII	V		6		VII			M	1	1	8, 5, 4		4.0	8.0	0	5	0.0	0.0	1.0	0.0
16	16	1/2	1/2	2/2	3	1	I/VII	b	i		I/VII	I				VII			M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
16	16	3/4	3/4	2/2	3	1	V6/VII	b	i		V6/VII	V		6		VII			M	1	1	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.75	0.0
17	17	0	0	2/2	3	1	I/VII	b	i		I/VII	I				VII			M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.875	0.0
17	17	1/4	1/4	2/2	3	1	v.V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	5	0.0	0.0	1.0	0.0
17	17	1/2	1/2	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
17	17	3/4	3/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	4	0.0	0.0	0.75	0.0
18	18	0	0	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.875	0.0
18	18	1/4	1/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	5	0.0	0.0	1.0	0.0
18	18	1/2	1/2	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
18	18	3/4	3/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	4	0.0	0.0	0.75	0.0
19	19	0	0	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
19	19	1/4	1/4	2/2	3	1	v6	b	v		v6	v		6					m	1	1	4, 8, 7		7.0	4.0	0	5	0.0	0.0	1.25	0.0
19	19	1/2	1/2	2/2	3	1	vi7	b	v		vi7	vi		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	2	2	0.5	0.25	1.0	0.2
19	19	3/4	3/4	2/2	3	1	iv6	b	v		iv6	iv		6					m	1	1	2, 6, 5		5.0	2.0	0	3	0.0	0.0	0.5	0.0
20	20	0	0	2/2	3	1	V7	b	v		V7	V		7					Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	5	0.0	0.0	1.0	0.0
20	20	1/4	1/4	2/2	3	1	vi	b	v		vi	vi							m	1	1	2, -1, 3		2.0	2.0	1	3	0.25	0.5	0.75	0.4
20	20	1/2	1/2	2/2	3	1	ii%65	b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8.0	5.0	0	3	0.0	0.0	1.0	0.0
20	20	3/4	3/4	2/2	3	1	V	b	v		V	V							M	1	1	7, 11, 8		7.0	7.0	0	3	0.0	0.0	0.75	0.0
21	21	0	0	2/2	3	1	i|PAC}{	b	v		i	i					PAC	}{	m	1	1	6, 3, 7		6.0	6.0	0	25	0.0	0.0	5.375	0.0
23	23	1/4	1/4	2/2	3	1	i6	b	v		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	0	5	0.0	0.0	1.25	0.0
23	23	1/2	1/2	2/2	3	1	iv(9)	b	v		iv(9)	iv			9				m	1	1	5, 2, 6	7	5.0	5.0	1	3	0.25	0.125	1.125	0.1
23	23	3/4	3/4	2/2	3	1	ii%65	b	v		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8.0	5.0	0	3	0.0	0.0	0.5	0.0
24	24	0	0	2/2	3	1	V7	b	v		V7	V		7					Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	4	0.0	0.0	1.0	0.0
24	24	1/4	1/4	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.25	0.0
24	24	1/2	1/2	2/2	3	1	V(4)	b	v		V(4)	V			4				M	1	1	7, 6, 8		7.0	7.0	0	3	0.0	0.0	1.5	0.0
24	24	3/4	3/4	2/2	3	1	V	b	v		V	V							M	1	1	7, 11, 8		7.0	7.0	0	1	0.0	0.0	0.25	0.0
25	25	0	0	2/2	3	1	i|PAC}{	b	v		i	i					PAC	}{	m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	1.0	0.0
25	25	1/4	1/4	2/2	3	1	V64	b	v		V64	V		64					M	1	1	8, 7, 11		7.0	8.0	0	2	0.0	0.0	0.25	0.0
25	25	1/2	1/2	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
25	25	3/4	3/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	4	0.0	0.0	0.75	0.0
26	26	0	0	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.875	0.0
26	26	1/4	1/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	5	0.0	0.0	1.0	0.0
26	26	1/2	1/2	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	0.75	0.0
26	26	3/4	3/4	2/2	3	1	V6	b	v		V6	V		6					M	1	1	11, 8, 7		7.0	11.0	0	4	0.0	0.0	0.75	0.0
27	27	0	0	2/2	3	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	2	4	0.3333333333333333	0.25	0.875	0.2222222222222222
27	27	1/2	1/2	2/2	3	1	iv.i	b	iv		i	i							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
27	27	3/4	3/4	2/2	3	1	V6	b	iv		V6	V		6					M	1	1	9, 6, 5		5.0	9.0	0	4	0.0	0.0	0.75	0.0
